"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-13","2.17","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-14","3.54","80",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-15","0.35","82","89","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-16","9.96","81",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-17","1.22","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-18","9.25","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-19","2.76","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-20","1.50","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-21","0.94","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-22","2.28","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-23","0.75","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-24","0.24","84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-25","0.87","84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-26","0.16","84",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-27","0.16","84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-28","0.55","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-29","0.24","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-30","0.16","84",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-31","0.12","84",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-01","0.20","83",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-02","0.24","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-03","0.24","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-04","0.75","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-05","0.16","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-06","0.00","84",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-07","0.02","84",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-08","0.12","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-09","0.02","84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-10","0.01","84",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-11","0.00","84","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-12","0.39","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-13","0.59","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-14","0.43","81",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-15","0.98","79",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-16","1.22","79",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-17","0.08","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-18","0.63","77",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-19","1.69","78",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-20","0.83","78",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-21","2.05","78",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-22","0.47","81",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-23","0.00","83",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-24",,"84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-25",,"83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-26","0.08","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-27","0.08","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-28","0.20","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-29","0.00","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-30","0.03","81",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-08-31","1.93","79",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-01","4.25","81",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-02","0.24","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-03","0.39","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-04","2.13","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-05","1.69","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-06","0.24","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-07","0.12","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-08","3.11","81",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-09","0.71","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-10","0.35","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-11","0.39","81",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-12","0.83","81",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-13","1.54","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-14","0.16","82",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-15","0.12","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-16","0.08","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-17","0.12","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-18","0.00","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-19","0.04","82",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-20","2.80","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-21","0.28","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-22","2.32","82",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-23","0.12","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-24","0.02","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-25","0.00","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-26","0.39","81",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-27","0.12","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-28","1.54","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-29",,"82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-09-30","1.06","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-01","0.00","84",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-02",,"85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-03",,"86",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-04",,"87",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-05",,"86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-06",,"85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-07","0.28","86",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-08","0.00","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-09","0.01","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-10","0.01","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-11","0.04","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-12","0.08","84",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-13","0.00","87",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-14",,"88",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-15",,"89",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-16",,"87",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-17",,"85",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-18",,"85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-19",,"84",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-20",,"84",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-21",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-22",,"86",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-23",,"85",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-24",,"83",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-25",,"83",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-26",,"85",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-27",,"86",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-28",,"87",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-29",,"86",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-30",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-10-31",,"86",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-01",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-02",,"87",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-03",,"87",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-04",,"87",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-05",,"87",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-06","0.00","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-07","0.00","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-08",,"84",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-09",,"84",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-10",,"84",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-11",,"84",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-12",,"85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-13",,"86",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-14",,"87",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-15",,"87",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-16",,"89",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-17",,"85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-18",,"84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-19",,"85",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-20",,"88",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-21",,"84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-22","0.98","83",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-23","0.00","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-24",,"87",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-25",,"87",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-26",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-27",,"85",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-28",,"83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-29",,"84",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-11-30",,"84",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-01","0.02","71",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-02","3.58","74",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-03","0.16","80",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-04","0.00","80",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-05",,"80",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-06",,"81",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-07",,"83",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-08",,"83",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-09",,"83",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-10",,"83",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-11",,"83",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-12",,"83",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-13",,"81",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-14",,"79",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-15",,"78",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-16",,"78",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-17",,"78",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-18",,"80",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-19",,"79",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-20",,"79",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-21",,"78",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-22",,"78",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-23",,"77",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-24",,"76",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-25",,"76",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-26",,"77",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-27",,"78",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-28",,"78",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-29",,"77",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-30",,"77",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-12-31",,"80",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-01",,"80",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-02",,"81",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-03",,"81",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-04",,"81",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-05",,"80",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-06",,"78",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-07",,"78",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-08","0.00","76",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-09","0.16","72",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-10","0.00","70",,"56"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-11",,"72",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-12",,"72",,"58"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-13",,"74",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-14",,"75",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-15",,"77",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-16",,"80",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-17",,"80",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-18",,"79",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-19",,"78",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-20",,"77",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-21",,"76",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-22",,"77",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-23",,"71",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-24",,"68",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-25",,"71",,"56"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-26",,"74",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-27",,"76",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-28",,"78",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-29",,"78",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-30",,"78",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-01-31",,"77",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-01",,"76",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-02",,"75",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-03",,"76",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-04",,"75",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-05",,"75",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-06",,"77",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-07",,"75",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-08",,"75",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-09",,"75",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-10",,"78",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-11",,"81",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-12",,"80",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-13",,"79",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-14",,"80",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-15",,"76",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-16",,"75",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-17",,"76",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-18",,"78",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-19",,"79",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-20",,"80",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-21",,"79",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-22",,"78",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-23",,"80",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-24",,"82",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-25",,"81",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-26",,"82",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-27",,"82",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-02-28",,"82",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-01",,"82",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-02",,"85",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-03",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-04",,"86",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-05",,"85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-06",,"86",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-07",,"85",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-08",,"87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-09",,"87",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-10",,"87",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-11",,"88",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-12",,"87",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-13",,"90",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-14",,"91",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-15",,"91",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-16",,"91",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-17",,"89",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-18",,"88",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-19",,"84",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-20",,"82",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-21",,"84",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-22",,"87",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-23",,"89",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-24",,"86",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-25",,"85",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-26",,"84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-27",,"84",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-28",,"85",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-29",,"87",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-30",,"85",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-03-31",,"83",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-01",,"83",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-02",,"83","89","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-03",,"85",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-04",,"85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-05",,"85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-06",,"85",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-07",,"85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-08",,"86",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-09",,"87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-10",,"86",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-11",,"87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-12",,"87",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-13",,"89",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-14",,"86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-15",,"86",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-16",,"85","92","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-17",,"85","93","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-18",,"85","92","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-19",,"85","91","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-20",,"89","94","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-21","0.00","92",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-22",,"92","99","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-23",,"89","99","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-24",,"87",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-25",,"91",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-26",,"88","95","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-27",,"92","99","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-28",,"89",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-29",,"88","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-04-30",,"87","95","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-01",,"87","94","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-02",,"87","94","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-03",,"88","94","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-04",,"87","94","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-05",,"87","94","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-06",,"87","94","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-07",,"87","93","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-08",,"88","95","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-09",,"87","92","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-10",,"87","92","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-11",,"87","93","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-12",,"87","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-13",,"87","95","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-14",,"87","94","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-15",,"88","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-16",,"88","94","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-17",,"87","94","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-18",,"87","94","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-19",,"87","92","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-20",,"87","92","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-21",,"87","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-22","0.02","88","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-23","0.00","88","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-24",,"88","94","85"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-25",,"88","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-26",,"88","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-27",,"88","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-28","0.00","88","95","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-29","0.00","88","94","85"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-30",,"88","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-05-31",,"88","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-01",,"87","93","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-02",,"87","94",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-03",,"87","93","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-04",,"88","93","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-05",,"88","93","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-06",,"88","95","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-07",,"88","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-08",,"89","95","85"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-09",,"86","95",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-10","0.59","86","94","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-11","1.61","83","92",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-12","0.91","84","91","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-13","0.00","86","94","80"
